AREA,INT_SQFT,N_BEDROOM,N_BATHROOM,N_ROOM,SALE_COND,PARK_FACIL,UTILITY_AVAIL,STREET,MZZONE,SALES_PRICE,BUILD_YEAR,SALE_YEAR,BUILDTYPE_Commercial,BUILDTYPE_House,BUILDTYPE_Others
3,7.691200097522863,3.0,2.0,5,3,1,3,2,3,11132540,1994,2011,0,1,0
0,6.7912214627261855,1.0,1.0,3,0,1,2,1,3,11045865,1980,2011,1,0,0
2,6.697034247666484,1.0,1.0,3,2,0,3,1,5,7561350,2002,2011,0,1,0
4,7.3727463664043285,2.0,2.0,4,5,1,3,1,0,6433250,2002,2009,0,1,0
0,7.126890808898808,2.0,2.0,4,1,0,1,2,0,8352235,2000,2009,0,0,1
3,7.2991214627108,2.0,1.0,4,2,0,2,0,4,13025840,1987,2009,1,0,0
2,7.138073034044347,2.0,1.0,4,1,1,2,0,5,12017530,1978,2012,0,0,1
3,7.621684998724611,3.0,2.0,5,2,1,0,2,4,12386540,1994,2009,0,0,1
4,6.4967749901858625,1.0,1.0,2,1,1,0,0,5,9938250,1982,2009,1,0,0
3,7.79934339821592,4.0,2.0,6,5,1,0,2,4,13774720,2002,2009,0,0,1
5,7.543273346705446,2.0,1.0,5,5,1,1,1,5,14042030,1967,2009,0,0,1
4,7.411556287811163,2.0,2.0,4,2,1,0,1,2,11697500,1986,2012,1,0,0
0,7.087573705557973,1.0,1.0,3,1,1,3,1,0,8116035,1978,2007,0,0,1
0,6.873163834212518,1.0,1.0,3,5,1,3,1,4,12584475,2004,2009,1,0,0
4,6.693323668269949,1.0,1.0,2,1,0,2,1,1,3953125,1977,2009,0,0,1
2,6.759255270663693,1.0,1.0,3,5,1,2,2,4,11637200,1998,2014,1,0,0
6,7.393263094763838,2.0,1.0,4,1,0,0,1,4,14013210,1994,2007,1,0,0
2,7.04141166379481,1.0,1.0,3,0,0,0,2,3,12525300,1986,2008,1,0,0
2,6.874198495453294,1.0,1.0,3,1,1,1,0,5,14064400,1995,2007,1,0,0
2,7.0630481633881725,1.0,1.0,3,2,1,1,2,3,13063900,1974,2012,1,0,0
6,7.463936604468925,2.0,1.0,4,0,0,3,1,5,15120240,2000,2007,1,0,0
6,7.583756300707112,3.0,2.0,5,0,0,0,0,3,11354230,1997,2011,0,0,1
6,7.451241684987676,2.0,1.0,4,0,1,3,1,4,10728940,1992,2009,0,0,1
6,7.340186835320115,2.0,1.0,4,3,1,0,2,0,7851840,1952,2004,0,0,1
3,7.25063551189868,2.0,1.0,4,3,0,3,2,4,8545660,1986,2009,0,1,0
3,7.568379267836522,3.0,2.0,5,2,1,0,2,4,16549820,1997,2008,1,0,0
3,7.813591552952433,4.0,2.0,6,5,0,2,0,4,12913500,1997,2008,0,0,1
2,7.104144092987527,2.0,1.0,4,0,0,3,2,4,8829350,1969,2006,0,1,0
2,6.963189985870238,1.0,1.0,3,1,1,2,0,4,13875150,1983,2012,1,0,0
2,6.86171134048073,1.0,1.0,3,3,0,1,0,5,12610500,1985,2007,1,0,0
5,7.382746449738912,1.0,1.0,4,1,1,3,1,5,19359180,1975,2014,1,0,0
2,6.917705609835305,1.0,1.0,3,2,0,0,1,4,7368100,1969,2007,0,1,0
2,7.064759027791802,1.0,1.0,3,2,0,3,0,5,14029100,1979,2013,1,0,0
4,6.889591308354466,1.0,1.0,3,2,1,2,2,0,5028250,1965,2009,0,0,1
4,6.637258031284457,1.0,1.0,2,2,0,2,2,5,6321500,1982,2010,0,1,0
0,6.656726524178391,1.0,1.0,2,0,0,1,2,2,5856595,1974,2007,0,1,0
4,7.31455283232408,2.0,2.0,4,3,1,2,2,2,7825250,1991,2010,0,1,0
0,7.01211529430638,1.0,1.0,3,2,1,3,1,5,10708380,1997,2009,0,0,1
2,6.63200177739563,1.0,1.0,2,2,0,0,1,5,7372180,1978,2007,0,0,1
1,7.489412083508719,1.0,1.0,4,3,1,2,0,5,21512830,1978,2012,1,0,0
6,7.5411524551363085,3.0,2.0,5,5,1,1,1,4,15533370,1988,2009,1,0,0
2,7.074116816197362,1.0,1.0,3,1,1,1,0,4,11371920,2001,2010,0,0,1
3,7.356918242356021,2.0,1.0,4,5,0,2,0,5,10388980,1999,2011,0,0,1
4,6.530877627725885,1.0,1.0,2,5,0,3,1,4,4762750,1974,2011,0,1,0
6,7.396335293800808,2.0,1.0,4,2,0,0,1,3,8689410,1985,2008,0,0,1
3,7.315218389752975,2.0,1.0,4,5,1,3,0,5,10790620,1998,2009,0,1,0
6,7.469654172932128,2.0,1.0,4,3,1,0,2,4,11481960,1986,2004,0,0,1
4,7.1693500166706,1.0,1.0,3,3,0,1,2,1,8259750,1962,2011,1,0,0
2,6.890609120147166,1.0,1.0,3,1,1,0,1,4,9346410,1983,2013,0,0,1
5,7.443078374348516,1.0,1.0,4,0,1,1,0,5,20841430,1977,2011,1,0,0
2,7.114769448366463,2.0,1.0,4,3,1,2,0,4,15118500,1989,2011,1,0,0
6,7.473069088032197,2.0,1.0,4,1,1,1,0,1,15202400,2005,2010,1,0,0
2,7.07326971745971,1.0,1.0,3,3,1,2,2,3,8628250,1971,2010,0,1,0
5,7.557472901614746,2.0,1.0,5,0,1,3,2,5,15486610,1970,2008,0,0,1
4,7.334981878871814,2.0,2.0,4,3,0,2,1,5,11377000,1962,2010,1,0,0
4,6.280395838960195,1.0,1.0,2,5,0,0,0,3,5378000,1981,2010,0,0,1
3,7.247080584585756,2.0,1.0,4,5,1,0,0,5,10334640,1987,2009,0,1,0
2,6.855408798609928,1.0,1.0,3,3,1,1,1,3,7774950,1994,2007,0,1,0
6,7.53689712956617,3.0,2.0,5,5,0,3,1,4,9235150,1994,2009,0,1,0
2,6.6240652277998935,1.0,1.0,2,1,1,0,0,5,9266600,1968,2008,0,1,0
2,6.900730664045173,1.0,1.0,3,1,1,3,1,5,9404600,1992,2012,0,1,0
4,7.136483208590247,1.0,1.0,3,5,0,0,0,2,6771500,2003,2011,0,1,0
2,7.154615356913663,2.0,1.0,4,5,1,2,2,5,15311500,1982,2008,1,0,0
3,7.198183577101943,2.0,1.0,4,0,1,0,0,3,9389920,1996,2012,0,1,0
3,7.751475318021456,4.0,2.0,6,0,0,0,2,5,11948440,1988,2010,0,1,0
6,7.57353126274595,3.0,2.0,5,3,1,3,1,5,12129270,1987,2008,0,0,1
1,7.449498005382849,1.0,1.0,4,2,1,3,2,3,11681650,1964,2009,0,1,0
6,7.400009517162692,2.0,1.0,4,3,1,2,0,4,15224290,1973,2010,1,0,0
2,7.142036574706803,2.0,1.0,4,1,1,0,2,4,15490850,1984,2007,1,0,0
4,6.659293919683638,1.0,1.0,2,3,1,3,2,2,7608500,1981,2011,1,0,0
3,7.686162303492906,3.0,2.0,5,2,0,0,2,5,17268380,1979,2008,1,0,0
4,7.116394144093465,1.0,1.0,3,0,1,3,1,3,7500750,1986,2011,0,0,1
4,6.635946555686647,1.0,1.0,2,3,0,3,1,1,3608250,1988,2011,0,1,0
5,7.56734567601324,2.0,1.0,5,2,1,3,2,4,14019480,2001,2010,0,1,0
0,6.885509670034818,1.0,1.0,3,1,0,3,2,0,10283690,1982,2008,1,0,0
3,7.717796211013582,4.0,2.0,6,1,0,2,0,3,11109840,1987,2009,0,1,0
1,7.596392304064196,2.0,1.0,5,1,0,1,2,3,21350340,1996,2008,1,0,0
4,6.35088571671474,1.0,1.0,2,5,1,0,1,4,5582500,1978,2010,0,1,0
3,7.822444729489319,4.0,2.0,6,0,1,0,0,4,20231160,1982,2010,1,0,0
3,7.565793282428515,3.0,2.0,5,0,0,2,0,3,10770140,1993,2009,0,0,1
4,6.480044561926653,1.0,1.0,2,2,0,3,0,1,4664500,2006,2012,0,1,0
2,6.646390514847729,1.0,1.0,2,3,1,2,2,4,8086750,1996,2009,0,1,0
4,7.187657164114956,1.0,1.0,3,2,0,0,2,3,10049250,1980,2011,1,0,0
3,7.687080155783135,3.0,2.0,5,5,0,3,2,4,11237140,1982,2008,0,0,1
3,7.80710329012598,4.0,2.0,6,1,0,3,2,4,18763360,1982,2010,1,0,0
6,7.428927194802272,2.0,1.0,4,1,1,1,0,2,10088120,1992,2008,0,1,0
1,7.349873704738337,1.0,1.0,4,0,0,0,1,5,18286600,2009,2014,1,0,0
4,6.26530121273771,1.0,1.0,2,5,1,2,1,4,6956750,1998,2011,1,0,0
2,6.570882962339584,1.0,1.0,2,3,1,1,1,5,10312400,1971,2007,1,0,0
4,6.617402977974478,1.0,1.0,2,0,0,2,1,2,5699500,1976,2010,1,0,0
0,6.453624998892692,1.0,1.0,2,3,0,2,1,0,6036800,1969,2009,1,0,0
2,7.036148493750536,1.0,1.0,3,2,1,1,2,4,10145540,1992,2011,0,0,1
4,7.0317412587631285,1.0,1.0,3,0,1,2,1,4,7387000,1993,2009,0,1,0
1,7.4977617006225685,2.0,1.0,5,3,1,1,1,3,13073340,1992,2013,0,0,1
3,7.752335163302292,4.0,2.0,6,3,0,0,2,4,11494940,1993,2010,0,1,0
3,7.583756300707112,3.0,2.0,5,3,1,2,0,4,12383920,1991,2011,0,0,1
4,6.313548046277095,1.0,1.0,2,2,0,1,2,4,6624750,1990,2011,1,0,0
3,7.529406457837013,3.0,2.0,5,0,0,3,0,3,15087520,1992,2008,1,0,0
6,7.402451520818244,2.0,1.0,4,3,1,1,2,5,10295890,1970,2007,0,1,0
2,7.116394144093465,2.0,1.0,4,1,1,0,1,5,15414900,1999,2013,1,0,0
2,6.683360945766275,1.0,1.0,2,2,1,2,0,3,8172980,1977,2010,0,0,1
4,7.01571242048723,1.0,1.0,3,0,0,2,2,1,5360500,1985,2010,0,0,1
4,7.275172319452771,2.0,2.0,4,0,0,0,2,2,6613250,1976,2011,0,1,0
3,7.7702232041587855,4.0,2.0,6,1,1,2,0,4,13250400,1999,2009,0,1,0
4,7.403670290012373,2.0,2.0,4,0,0,3,2,5,12829750,1971,2012,1,0,0
2,6.647688373563329,1.0,1.0,2,0,0,2,0,4,10724600,2002,2010,1,0,0
6,7.374629015218945,2.0,1.0,4,1,1,0,0,1,9524080,1998,2012,0,1,0
5,7.476472381163905,1.0,1.0,4,0,1,1,1,5,20283340,1975,2012,1,0,0
6,7.433666540166168,2.0,1.0,4,5,1,1,0,1,9427130,1981,2005,0,0,1
5,7.510430556378006,2.0,1.0,5,1,1,2,2,4,21340820,1974,2010,1,0,0
2,7.135687347028144,2.0,1.0,4,3,0,1,2,3,8547800,1997,2009,0,1,0
6,7.545389749611823,3.0,2.0,5,1,0,2,0,4,10412770,1965,2011,0,1,0
5,7.340186835320115,1.0,1.0,4,2,1,2,2,4,18197010,1980,2013,1,0,0
0,6.682108597449809,1.0,1.0,2,5,0,1,2,2,6350490,1981,2007,0,0,1
6,7.520234556474628,3.0,2.0,5,0,1,0,0,1,10104040,1956,2008,0,0,1
1,7.325807502595773,1.0,1.0,4,0,0,3,0,4,12336310,1975,2007,0,0,1
0,6.856461984594587,1.0,1.0,3,1,1,1,0,5,10978335,1999,2008,0,1,0
4,6.813444599510896,1.0,1.0,3,3,0,2,2,4,6721750,2006,2011,0,1,0
4,6.71901315438526,1.0,1.0,2,1,0,0,1,5,7031000,1988,2010,0,0,1
1,7.346655163176539,1.0,1.0,4,0,0,2,0,5,11925160,1981,2014,0,1,0
2,6.7226297948554485,1.0,1.0,3,0,1,0,2,5,9732220,1997,2014,0,0,1
2,7.086737934510577,1.0,1.0,3,5,0,3,2,3,12787100,1997,2007,1,0,0
4,7.370860166536716,2.0,2.0,4,3,0,3,0,2,7242250,1969,2010,0,1,0
1,7.535830462798367,2.0,1.0,5,1,1,0,0,4,14635980,1983,2011,0,1,0
5,7.532088143541722,2.0,1.0,5,3,1,2,1,4,20581260,1974,2007,1,0,0
5,7.554334823725748,2.0,1.0,5,5,1,0,1,3,20600300,1994,2009,1,0,0
0,6.51025834052315,1.0,1.0,2,0,0,2,1,0,4456285,1989,2008,0,0,1
1,7.599401333415815,2.0,1.0,5,2,0,2,0,4,21744380,1990,2014,1,0,0
1,7.438383530044307,1.0,1.0,4,0,0,2,0,4,13342960,1990,2013,0,0,1
3,7.56734567601324,3.0,2.0,5,0,1,0,2,3,16063820,1988,2009,1,0,0
1,7.447751280047908,1.0,1.0,4,5,0,0,0,3,19151250,2004,2009,1,0,0
2,6.601230118728877,1.0,1.0,2,1,0,0,1,3,8817800,1978,2010,1,0,0
6,7.316548177182976,2.0,1.0,4,3,0,0,2,2,8239330,1972,2011,0,0,1
0,6.535241271013659,1.0,1.0,2,3,1,1,2,1,6946275,2005,2010,0,0,1
2,6.759255270663693,1.0,1.0,3,0,0,3,1,4,7215190,1975,2014,0,0,1
4,7.1853870155804165,1.0,1.0,3,1,1,2,1,3,7774000,1982,2010,0,0,1
3,7.7406644019172415,4.0,2.0,6,0,0,0,0,3,12369320,1994,2010,0,0,1
6,7.436617265234227,2.0,1.0,4,3,0,1,0,1,8632400,1971,2006,0,0,1
3,7.686162303492906,3.0,2.0,5,5,0,2,0,4,10917620,1999,2010,0,1,0
2,7.113956109566034,2.0,1.0,4,1,0,2,0,4,10107150,2002,2007,0,1,0
5,7.3453648404168685,1.0,1.0,4,3,0,1,2,3,16686780,1966,2010,1,0,0
6,7.555381944240273,3.0,2.0,5,3,0,2,2,0,8051490,2002,2009,0,1,0
1,7.4109518755836366,1.0,1.0,4,5,0,1,2,5,12493450,1970,2009,0,0,1
2,7.1098794630722715,2.0,1.0,4,2,0,3,2,5,9598800,1991,2015,0,1,0
4,6.831953565565855,1.0,1.0,3,2,0,3,1,0,5644750,1986,2011,1,0,0
2,7.061334366910438,1.0,1.0,3,1,0,0,0,5,14849300,1995,2009,1,0,0
0,6.802394763324311,1.0,1.0,3,1,1,3,2,4,9789995,1994,2007,0,1,0
5,7.562161631225652,2.0,1.0,5,3,0,1,2,3,13708870,2007,2012,0,0,1
6,7.3310603052186325,2.0,1.0,4,0,0,2,2,1,11709470,1990,2006,1,0,0
6,7.480428306074208,2.0,1.0,4,0,0,1,2,1,7840470,1992,2008,0,1,0
3,7.690286020676768,3.0,2.0,5,0,1,2,0,3,17735560,1991,2009,1,0,0
6,7.3613754289773485,2.0,1.0,4,0,1,0,2,3,13737660,1957,2005,1,0,0
3,7.711996507047669,4.0,2.0,6,2,1,3,2,4,18257260,1999,2012,1,0,0
2,6.654152520183219,1.0,1.0,2,2,1,0,0,4,11711950,1992,2009,1,0,0
0,6.937314081223682,1.0,1.0,3,3,1,3,2,4,13840875,1984,2009,1,0,0
2,6.673297967767654,1.0,1.0,2,0,1,1,1,5,8747420,2003,2008,0,0,1
1,7.3777589082278725,1.0,1.0,4,1,0,2,2,4,18127850,1975,2010,1,0,0
2,7.146772179452637,2.0,1.0,4,2,0,3,2,3,8572850,1993,2012,0,1,0
2,7.047517221357296,1.0,1.0,3,0,0,3,2,3,8882750,1992,2007,0,0,1
3,7.7702232041587855,4.0,2.0,6,3,1,2,2,5,19436960,1982,2010,1,0,0
1,7.503289630675082,2.0,1.0,5,2,1,0,1,4,20421310,1984,2007,1,0,0
5,7.562681246721884,2.0,1.0,5,1,0,1,0,5,22499550,1995,2010,1,0,0
4,7.104144092987527,1.0,1.0,3,1,1,2,1,0,5710250,2004,2009,0,1,0
1,7.419380582918692,1.0,1.0,4,0,0,1,2,3,10839370,1993,2014,0,1,0
6,7.419380582918692,2.0,1.0,4,5,1,0,0,3,10249920,1954,2005,0,0,1
4,7.268920128193722,2.0,2.0,4,0,1,2,2,2,10813000,1972,2012,1,0,0
0,6.635946555686647,1.0,1.0,2,1,0,1,2,3,7283940,1975,2011,0,0,1
6,7.504391559161238,3.0,2.0,5,3,0,3,2,2,9423970,1985,2011,0,0,1
2,7.134890851565884,2.0,1.0,4,1,0,1,0,5,10222950,1977,2014,0,1,0
3,7.606387389772652,3.0,2.0,5,1,1,0,0,4,12914980,1981,2009,0,0,1
6,7.535830462798367,3.0,2.0,5,5,1,0,1,1,14057920,1978,2004,1,0,0
6,7.463363045520021,2.0,1.0,4,3,0,3,2,0,12498160,1988,2006,1,0,0
1,7.3427791893318455,1.0,1.0,4,1,1,3,1,5,19030440,1991,2013,1,0,0
2,6.661854740545311,1.0,1.0,2,2,1,3,2,5,11934800,2003,2011,1,0,0
4,7.207118856207756,2.0,2.0,4,0,1,0,2,0,7141125,2005,2010,0,0,1
3,7.8009820712577405,4.0,2.0,6,3,0,0,2,4,11734800,1989,2009,0,1,0
3,7.4360278163518485,2.0,1.0,4,3,1,3,2,3,9719120,1994,2010,0,1,0
6,7.454141078146678,2.0,1.0,4,1,0,3,0,1,13281650,1957,2007,1,0,0
2,6.70073110954781,1.0,1.0,3,1,1,1,0,5,9512350,1980,2013,0,1,0
1,7.599901959208498,2.0,1.0,5,0,1,0,1,4,22401070,2008,2014,1,0,0
3,7.581209826196346,3.0,2.0,5,3,1,2,2,5,12616740,1995,2011,0,0,1
3,7.739794458408701,4.0,2.0,6,3,0,3,2,5,12631140,1982,2011,0,0,1
4,7.342131730584722,2.0,2.0,4,1,0,0,0,5,13846250,1998,2009,1,0,0
1,7.5652752818989315,2.0,1.0,5,5,0,3,1,5,20695180,1991,2010,1,0,0
0,6.464588303689961,1.0,1.0,2,0,1,3,0,3,8121150,1998,2008,0,1,0
2,6.97166860472579,1.0,1.0,3,2,0,0,1,3,11205450,1990,2009,1,0,0
1,7.422373700986824,1.0,1.0,4,1,1,1,0,5,14702890,1967,2007,0,0,1
1,7.511524648390866,2.0,1.0,5,2,1,3,1,5,13177330,1980,2014,0,1,0
4,6.423246963533519,1.0,1.0,2,0,0,1,0,3,6805500,1981,2011,1,0,0
0,6.569481420414296,1.0,1.0,2,1,0,3,0,2,7148255,1969,2006,0,0,1
2,6.731018100482083,1.0,1.0,3,0,0,3,0,4,8371810,1981,2006,0,0,1
6,7.4977617006225685,3.0,2.0,5,5,1,0,1,2,14524030,2001,2010,1,0,0
1,7.517520850603031,2.0,1.0,5,3,1,1,1,4,13802880,1984,2013,0,0,1
0,6.775366090936392,1.0,1.0,3,1,1,1,1,2,7945255,1991,2008,0,0,1
4,7.10085190894405,1.0,1.0,3,2,0,2,2,3,6628625,1975,2010,0,0,1
6,7.340186835320115,2.0,1.0,4,2,0,0,1,0,5574400,1963,2008,0,1,0
4,7.244941546337007,2.0,2.0,4,1,0,0,2,4,7900250,1970,2011,0,1,0
6,7.400620577371135,2.0,1.0,4,5,0,3,2,2,8621960,1986,2004,0,0,1
2,7.1693500166706,2.0,1.0,4,3,1,3,0,5,11845200,2005,2009,0,1,0
4,7.05617528410041,1.0,1.0,3,2,0,3,2,4,9516250,1968,2011,1,0,0
2,6.646390514847729,1.0,1.0,2,5,1,2,2,5,8558000,1998,2010,0,1,0
4,7.310550158534422,2.0,2.0,4,3,1,0,2,5,9789500,1989,2011,0,1,0
2,6.814542897259958,1.0,1.0,3,5,1,1,2,3,8383570,1993,2007,0,0,1
5,7.47477218239787,1.0,1.0,4,5,1,0,2,3,12136090,1979,2011,0,1,0
2,6.754604099487962,1.0,1.0,3,0,1,1,0,3,8905710,1992,2011,0,0,1
6,7.57198844937744,3.0,2.0,5,0,0,1,0,2,15165030,1981,2010,1,0,0
6,7.560080465021827,3.0,2.0,5,1,0,2,1,2,8905640,1953,2005,0,0,1
4,6.51025834052315,1.0,1.0,2,3,1,3,1,3,5623500,1991,2009,0,1,0
2,6.815639990074331,1.0,1.0,3,3,1,2,0,4,9962690,2000,2007,0,0,1
4,6.369900982828227,1.0,1.0,2,5,1,0,1,1,5109750,1965,2010,1,0,0
3,7.706162970199576,4.0,2.0,6,5,1,0,0,4,18726320,2005,2011,1,0,0
1,7.569927655242652,2.0,1.0,5,3,1,1,1,4,21198330,1983,2012,1,0,0
4,7.258412150595307,2.0,2.0,4,5,0,3,0,1,7132750,2005,2012,0,0,1
1,7.597396320212795,2.0,1.0,5,2,1,1,2,4,13575070,1974,2010,0,1,0
5,7.505492274737424,2.0,1.0,5,2,1,3,1,5,13267610,1984,2012,0,1,0
4,7.285506548522785,2.0,2.0,4,5,1,0,2,0,9605500,1960,2010,1,0,0
6,7.543802867501509,3.0,2.0,5,3,1,3,2,0,8941450,1989,2009,0,1,0
2,7.051855622955894,1.0,1.0,3,0,1,3,1,5,9784500,1996,2014,0,1,0
1,7.442492722794441,1.0,1.0,4,1,1,0,0,3,20399250,1988,2013,1,0,0
0,6.79794041297493,1.0,1.0,3,3,0,2,0,0,6226140,1994,2010,0,1,0
6,7.586803535162581,3.0,2.0,5,2,0,3,1,5,10282630,1994,2008,0,1,0
6,7.317212408359839,2.0,1.0,4,2,1,0,1,3,8202120,1966,2007,0,1,0
2,6.7661917146603505,1.0,1.0,3,0,1,1,0,4,8634900,1975,2013,0,1,0
1,7.415175109613295,1.0,1.0,4,1,1,3,1,3,18792260,1992,2010,1,0,0
2,6.8690144506657065,1.0,1.0,3,1,1,2,2,3,12288650,1993,2008,1,0,0
3,7.3833681469923835,2.0,1.0,4,5,1,2,0,5,11311420,1988,2010,0,0,1
2,7.1308988302963465,2.0,1.0,4,2,1,3,0,3,10236350,2002,2007,0,1,0
1,7.493317248862145,1.0,1.0,4,0,1,3,0,3,13800280,1966,2011,0,0,1
4,6.812345094177479,1.0,1.0,3,2,0,2,2,3,5844625,1983,2010,0,0,1
6,7.5652752818989315,3.0,2.0,5,1,0,1,0,5,11853530,1962,2006,0,0,1
1,7.600902459542082,2.0,1.0,5,0,0,2,0,3,21336660,1986,2009,1,0,0
0,6.855408798609928,1.0,1.0,3,2,1,3,1,0,6620420,1979,2007,0,0,1
1,7.40184157874383,1.0,1.0,4,0,0,3,0,3,17976550,1970,2010,1,0,0
2,6.827629234502852,1.0,1.0,3,3,1,1,1,4,7681650,1970,2009,0,1,0
4,6.218600119691729,1.0,1.0,2,3,0,2,2,2,5358500,1993,2011,1,0,0
6,7.32052696227274,2.0,1.0,4,3,1,1,0,4,10369970,1989,2005,0,1,0
0,6.771935555839602,1.0,1.0,3,0,1,2,2,4,12590580,1998,2010,1,0,0
3,7.675546002537848,3.0,2.0,5,3,0,0,0,4,11217480,1984,2008,0,1,0
0,6.472346294500901,1.0,1.0,2,1,1,2,2,2,7204440,1991,2007,0,1,0
2,6.839476438228843,1.0,1.0,3,0,1,3,1,5,9387330,1993,2014,0,0,1
3,7.719129840906732,4.0,2.0,6,1,1,0,2,5,12992320,1985,2011,0,1,0
4,6.507277712385012,1.0,1.0,2,1,1,1,1,1,4513000,1990,2010,0,1,0
4,7.202661196523238,2.0,2.0,4,2,0,1,1,0,7585000,1974,2010,1,0,0
2,6.928537818164665,1.0,1.0,3,3,1,3,1,4,12605100,1996,2014,1,0,0
4,6.782192056006791,1.0,1.0,2,5,0,3,1,1,5447000,1962,2010,1,0,0
6,7.360739903058278,2.0,1.0,4,1,0,2,1,3,8024600,1987,2007,0,1,0
1,7.590346945602565,2.0,1.0,5,3,0,3,1,3,20203750,1994,2014,1,0,0
5,7.563200592358071,2.0,1.0,5,3,0,0,1,5,21006920,1980,2011,1,0,0
4,7.205635176410364,2.0,2.0,4,5,0,3,1,4,6374000,1962,2012,0,1,0
5,7.473069088032197,1.0,1.0,4,2,1,1,2,3,19430380,1979,2008,1,0,0
3,7.4821189235521155,2.0,1.0,4,1,1,3,2,3,15140080,1986,2010,1,0,0
2,6.9440872082295275,1.0,1.0,3,2,1,3,2,5,9966200,1997,2009,0,1,0
4,7.21890970761906,2.0,2.0,4,2,1,0,2,1,7729875,2004,2010,0,0,1
4,7.072421900537371,1.0,1.0,3,3,0,3,1,5,10175500,1997,2011,1,0,0
1,7.322510433997394,1.0,1.0,4,5,1,1,2,3,11978250,2001,2010,0,0,1
2,7.005789019253503,1.0,1.0,3,5,1,3,1,5,13622050,1995,2006,1,0,0
2,6.777646593635117,1.0,1.0,3,2,0,3,0,5,8960460,1977,2013,0,0,1
1,7.359467638255621,1.0,1.0,4,3,0,1,2,4,17542930,1974,2008,1,0,0
6,7.31455283232408,2.0,1.0,4,2,0,1,2,2,7489210,1954,2007,0,0,1
6,7.459914766241105,2.0,1.0,4,3,0,3,1,0,7688390,2000,2007,0,0,1
4,7.132497551660044,1.0,1.0,3,0,1,1,0,5,9951000,1999,2009,0,0,1
4,7.367708572374371,2.0,2.0,4,1,1,2,2,0,6972000,1982,2010,0,1,0
1,7.4133673356952405,1.0,1.0,4,2,0,1,2,5,12547180,1966,2008,0,0,1
1,7.513709247839705,2.0,1.0,5,2,1,1,0,5,21926630,1983,2012,1,0,0
2,6.963189985870238,1.0,1.0,3,2,1,3,0,5,10186950,1976,2009,0,1,0
4,6.769641976852503,1.0,1.0,2,3,0,1,1,5,6491375,1991,2010,0,0,1
2,6.738152494595957,1.0,1.0,3,1,0,2,1,4,7676730,1995,2014,0,0,1
1,7.462214939768189,1.0,1.0,4,1,0,3,0,5,20560910,1976,2009,1,0,0
3,7.822845290279774,4.0,2.0,6,3,1,0,0,4,14367780,1987,2009,0,0,1
4,7.142827401161621,1.0,1.0,3,0,0,3,1,4,6927750,2000,2011,0,1,0
1,7.478169694159785,1.0,1.0,4,1,1,1,0,5,15502160,1989,2011,0,0,1
5,7.550661243105336,2.0,1.0,5,3,1,3,1,3,13780420,1980,2008,0,0,1
3,7.546974117516527,3.0,2.0,5,0,0,2,0,5,16234440,1988,2010,1,0,0
3,7.333676395657684,2.0,1.0,4,5,1,0,0,3,13926940,1991,2008,1,0,0
6,7.516433302915632,3.0,2.0,5,1,0,1,0,2,9660660,1958,2011,0,0,1
0,7.160845906664299,2.0,2.0,4,0,0,0,0,4,10621695,1995,2008,0,1,0
1,7.460490305825338,1.0,1.0,4,5,0,0,2,5,13104880,1970,2012,0,0,1
4,6.917705609835305,1.0,1.0,3,3,1,2,1,0,6787250,1967,2010,1,0,0
0,6.812345094177479,1.0,1.0,3,0,0,0,2,0,9812105,2004,2011,1,0,0
6,7.399398083331354,2.0,1.0,4,1,1,1,1,3,13836800,1971,2006,1,0,0
4,6.612041034833092,1.0,1.0,2,1,0,2,0,2,5236000,1964,2012,0,0,1
4,6.851184927493743,1.0,1.0,3,1,0,2,2,1,4941000,1994,2012,0,1,0
2,6.968850378341948,1.0,1.0,3,0,1,1,0,5,10072650,1982,2013,0,1,0
1,7.508238774678663,2.0,1.0,5,3,0,2,1,4,19103360,1966,2009,1,0,0
3,7.213768308118642,2.0,1.0,4,0,0,2,0,4,9324040,1996,2010,0,0,1
6,7.533693709848633,3.0,2.0,5,1,0,0,0,0,8543280,1977,2006,0,1,0
2,7.095893221097532,2.0,1.0,4,0,0,0,2,3,8929340,1977,2010,0,0,1
1,7.545389749611823,2.0,1.0,5,2,0,0,1,3,13082710,2006,2011,0,0,1
6,7.526717561352706,3.0,2.0,5,0,0,0,0,3,10738570,1974,2005,0,0,1
0,7.16703787691222,2.0,2.0,4,0,1,0,1,5,11651505,1983,2010,0,0,1
2,6.919683849847411,1.0,1.0,3,0,1,3,2,3,8331850,1984,2011,0,1,0
2,6.597145701886651,1.0,1.0,2,1,0,0,0,3,7319850,1985,2008,0,1,0
4,7.1098794630722715,1.0,1.0,3,5,1,0,2,5,11543250,1976,2011,1,0,0
6,7.369600720526409,2.0,1.0,4,3,0,1,2,1,7299610,1951,2004,0,0,1
2,6.754604099487962,1.0,1.0,3,3,0,1,2,5,8617960,1992,2010,0,0,1
2,6.721425700790643,1.0,1.0,3,0,1,3,2,5,11842250,1974,2013,1,0,0
6,7.417580402414544,2.0,1.0,4,5,0,3,1,3,7516880,1960,2004,0,1,0
0,6.910750787961936,1.0,1.0,3,1,1,1,0,1,12344390,1983,2009,1,0,0
2,6.7650389767805414,1.0,1.0,3,3,1,1,2,5,9455790,1985,2013,0,0,1
2,6.985641817639208,1.0,1.0,3,2,1,0,0,4,10908570,2007,2011,0,0,1
